subject,telephone,date,trialnumber,carrying location,speed,biometry cond,swingstate cond,measured distance,registered distance,measured stepcount,registered stepcount
3,iphone7,20180417,10,hand,running pace,B,N,91.52,129.72,87,87
3,iphone7,20180417,11,hand,walking pace,B,N,91.52,95.39,111,109
3,iphone7,20180417,18,backpack,walking pace,B,N,91.52,83.54,114,119
3,iphone7,20180417,19,backpack,walking pace,B,N,91.52,80.41,114,113
3,iphone7,20180417,21,hand,running pace,B,N,91.52,147.3,87,90
3,iphone7,20180417,22,hand,running pace,B,N,91.52,124.98,84,83
3,iphone6,20180417,1,backpack,walking pace,B,N,91.52,61.93,116,113
3,iphone6,20180417,2,backpack,running pace,B,N,91.52,77.96,80,78
3,iphone6,20180417,3,backpack,walking pace,B,N,247.12,189.68,299,295
3,iphone6,20180417,4,backpack,running pace,B,N,247.12,207.99,239,219
3,iphone6,20180417,5,backpack,walking pace,B,N,450.93,359.76,544,552
3,iphone6,20180417,6,backpack,running pace,B,N,450.93,351.25,433,353
3,iphone6,20180417,8,hand,walking pace,B,N,247.12,248.22,294,293
3,iphone6,20180417,9,hand,running pace,B,N,247.12,350.41,237,242
3,iphone6,20180417,10,hand,running pace,B,N,91.52,124.78,87,88
3,iphone6,20180417,11,hand,walking pace,B,N,91.52,87.1,111,109
3,iphone6,20180417,18,backpack,walking pace,B,N,91.52,69.09,114,114
3,iphone6,20180417,19,backpack,walking pace,B,N,91.52,72.88,114,114
3,iphone6,20180417,21,hand,running pace,B,N,91.52,114.68,87,85
3,iphone6,20180417,22,hand,running pace,B,N,91.52,100.52,84,84
3,iphone8,20180417,1,backpack,walking pace,B,N,91.52,74.18,116,120
3,iphone8,20180417,2,backpack,running pace,B,N,91.52,91.58,80,83
3,iphone8,20180417,3,backpack,walking pace,B,N,247.12,192.07,299,288
3,iphone8,20180417,4,backpack,running pace,B,N,247.12,220.55,239,216
3,iphone8,20180417,5,backpack,walking pace,B,N,450.93,379.62,544,553
3,iphone8,20180417,6,backpack,running pace,B,N,450.93,381.16,433,376
3,iphone8,20180417,8,hand,walking pace,B,N,247.12,256.96,294,297
3,iphone8,20180417,9,hand,running pace,B,N,247.12,361.67,237,245
3,iphone8,20180417,10,hand,running pace,B,N,91.52,132.81,87,88
3,iphone8,20180417,11,hand,walking pace,B,N,91.52,96.05,111,110
3,iphone8,20180417,18,backpack,walking pace,B,N,91.52,88.47,114,129
3,iphone8,20180417,19,backpack,walking pace,B,N,91.52,79.04,114,113
3,iphone6,20180416,3,trouser pocket,walking pace,B,N,247.12,176.17,295,291
3,iphone6,20180416,4,trouser pocket,running pace,B,N,247.12,304.77,224,212
3,iphone6,20180416,5,trouser pocket,walking pace,B,N,450.93,326.14,532,529
3,iphone6,20180416,6,trouser pocket,running pace,B,N,450.93,569.57,415,401
3,iphone6,20180416,8,jacket pocket,walking pace,B,N,91.52,89.59,111,114
3,iphone6,20180416,9,jacket pocket,running pace,B,N,91.52,75.66,79,78
3,iphone6,20180416,10,jacket pocket,walking pace,B,N,247.12,241.65,297,282
3,iphone6,20180416,11,jacket pocket,running pace,B,N,247.12,230.91,233,232
3,iphone6,20180416,12,jacket pocket,running pace,B,N,450.93,424.73,421,423
3,iphone6,20180416,13,jacket pocket,walking pace,B,N,450.93,418.47,540,539
3,iphone6,20180416,15,low side jacket pocket,walking pace,B,N,91.52,70.88,115,114
3,iphone6,20180416,16,low side jacket pocket,running pace,B,N,91.52,102.74,80,83
3,iphone6,20180416,17,low side jacket pocket,walking pace,B,N,247.12,183.9,299,282
3,iphone6,20180416,18,low side jacket pocket,running pace,B,N,247.12,261.66,236,230
3,iphone6,20180416,19,low side jacket pocket,walking pace,B,N,450.93,339.34,544,542
3,iphone6,20180416,20,low side jacket pocket,running pace,B,N,450.93,484.63,434,431
3,iphone6,20180416,24,hand,walking pace,B,N,247.12,255.71,302,304
3,iphone6,20180416,25,hand,running pace,B,N,247.12,340.44,237,231
3,iphone6,20180416,26,hand,walking pace,B,N,450.93,468.02,543,547
3,iphone6,20180416,27,hand,running pace,B,N,450.93,627.14,451,453
3,iphone6,20180416,31,jacket pocket,running pace,B,N,91.52,88.42,89,91
3,iphone6,20180416,32,jacket pocket,walking pace,B,N,91.52,83.42,116,116
3,iphone6,20180416,33,trouser pocket,walking pace,NB,N,247.12,188.47,303,306
3,iphone6,20180416,34,trouser pocket,running pace,NB,N,247.12,280.56,239,218
3,iphone6,20180416,35,jacket pocket,running pace,NB,N,91.52,70.75,89,90
3,iphone6,20180416,36,jacket pocket,walking pace,NB,N,91.52,78.43,116,115
3,iphone6,20180416,37,trouser pocket,walking pace,NB,N,91.52,63.74,118,118
3,iphone6,20180416,38,trouser pocket,walking pace,NB,N,91.52,62.88,117,111
3,iphone7,20180416,3,trouser pocket,walking pace,B,N,247.12,185.21,295,277
3,iphone7,20180416,4,trouser pocket,running pace,B,N,247.12,301.66,224,213
3,iphone7,20180416,5,trouser pocket,walking pace,B,N,450.93,345.85,532,526
3,iphone7,20180416,6,trouser pocket,running pace,B,N,450.93,562.6,415,403
3,iphone7,20180416,8,jacket pocket,walking pace,B,N,91.52,97.24,111,118
3,iphone7,20180416,9,jacket pocket,running pace,B,N,91.52,82.07,79,79
3,iphone7,20180416,10,jacket pocket,walking pace,B,N,247.12,244.44,297,295
3,iphone7,20180416,11,jacket pocket,running pace,B,N,247.12,244.0,233,233
3,iphone7,20180416,12,jacket pocket,running pace,B,N,450.93,433.28,421,422
3,iphone7,20180416,13,jacket pocket,walking pace,B,N,450.93,445.13,540,536
3,iphone7,20180416,15,low side jacket pocket,walking pace,B,N,91.52,71.57,115,114
3,iphone7,20180416,16,low side jacket pocket,running pace,B,N,91.52,100.77,80,81
3,iphone7,20180416,17,low side jacket pocket,walking pace,B,N,247.12,198.97,299,299
3,iphone7,20180416,18,low side jacket pocket,running pace,B,N,247.12,280.07,236,230
3,iphone7,20180416,19,low side jacket pocket,walking pace,B,N,450.93,346.13,544,547
3,iphone7,20180416,20,low side jacket pocket,running pace,B,N,450.93,518.44,434,431
3,iphone7,20180416,22,hand,walking pace,B,N,91.52,108.76,114,130
3,iphone7,20180416,23,hand,running pace,B,N,91.52,137.62,78,81
3,iphone7,20180416,24,hand,walking pace,B,N,247.12,262.72,302,303
3,iphone7,20180416,26,hand,walking pace,B,N,450.93,481.61,543,556
3,iphone7,20180416,27,hand,running pace,B,N,450.93,651.69,451,453
3,iphone7,20180416,29,trouser pocket,walking pace,B,N,247.12,81.26,299,131
3,iphone7,20180416,30,trouser pocket,running pace,B,N,247.12,304.06,241,225
3,iphone7,20180416,31,jacket pocket,running pace,B,N,91.52,95.34,90,90
3,iphone7,20180416,32,jacket pocket,walking pace,B,N,91.52,92.82,117,117
3,iphone8,20180416,1,trouser pocket,walking pace,B,N,91.52,70.45,113,112
3,iphone8,20180416,2,trouser pocket,running pace,B,N,91.52,107.89,78,77
3,iphone8,20180416,3,trouser pocket,walking pace,B,N,247.12,191.23,295,294
3,iphone8,20180416,4,trouser pocket,running pace,B,N,247.12,292.11,224,214
3,iphone8,20180416,5,trouser pocket,walking pace,B,N,450.93,374.24,532,528
3,iphone8,20180416,6,trouser pocket,running pace,B,N,450.93,556.13,415,406
3,iphone8,20180416,8,jacket pocket,walking pace,B,N,91.52,98.26,111,118
3,iphone8,20180416,9,jacket pocket,running pace,B,N,91.52,100.74,79,86
3,iphone8,20180416,10,jacket pocket,walking pace,B,N,247.12,249.54,297,294
3,iphone8,20180416,11,jacket pocket,running pace,B,N,247.12,219.79,233,213
3,iphone8,20180416,12,jacket pocket,running pace,B,N,450.93,424.64,421,414
3,iphone8,20180416,13,jacket pocket,walking pace,B,N,450.93,411.65,540,541
3,iphone8,20180416,15,low side jacket pocket,walking pace,B,N,91.52,80.7,115,121
3,iphone8,20180416,16,low side jacket pocket,running pace,B,N,91.52,89.78,80,79
3,iphone8,20180416,17,low side jacket pocket,walking pace,B,N,247.12,205.25,299,294
3,iphone8,20180416,18,low side jacket pocket,running pace,B,N,247.12,273.5,236,234
3,iphone8,20180416,19,low side jacket pocket,walking pace,B,N,450.93,362.11,544,542
3,iphone8,20180416,20,low side jacket pocket,running pace,B,N,450.93,478.35,434,428
3,iphone8,20180416,22,hand,walking pace,B,N,91.52,98.97,114,118
3,iphone8,20180416,23,hand,running pace,B,N,91.52,144.88,78,90
3,iphone8,20180416,24,hand,walking pace,B,N,247.12,262.39,302,303
3,iphone8,20180416,25,hand,running pace,B,N,247.12,373.43,237,237
3,iphone8,20180416,26,hand,walking pace,B,N,450.93,472.8,543,551
3,iphone8,20180416,27,hand,running pace,B,N,450.93,654.15,451,460
3,iphone8,20180416,29,trouser pocket,walking pace,B,N,247.12,233.95,299,297
3,iphone8,20180416,30,trouser pocket,running pace,B,N,247.12,293.58,241,231
3,iphone8,20180416,31,jacket pocket,running pace,B,N,91.52,100.5,89,95
3,iphone8,20180416,32,jacket pocket,walking pace,B,N,91.52,79.55,116,126
3,iphone8,20180416,33,trouser pocket,walking pace,NB,N,247.12,211.15,303,302
3,iphone8,20180416,34,trouser pocket,running pace,NB,N,247.12,282.88,239,227
3,iphone8,20180416,35,jacket pocket,running pace,NB,N,91.52,81.65,89,85
3,iphone8,20180416,36,jacket pocket,walking pace,NB,N,91.52,71.67,115,115
3,iphone8,20180416,37,trouser pocket,walking pace,NB,N,91.52,86.78,118,118
3,iphone8,20180416,38,trouser pocket,walking pace,NB,N,91.52,88.11,117,125
3,iphone7,20180413,1,low side jacket pocket,walking pace,NB,N,91.52,65.08,111,111
3,iphone7,20180413,2,low side jacket pocket,walking pace,NB,N,91.52,63.56,111,110
3,iphone7,20180413,3,low side jacket pocket,walking pace,NB,N,247.12,163.46,293,289
3,iphone7,20180413,4,low side jacket pocket,walking pace,NB,N,247.12,175.34,293,305
3,iphone7,20180413,5,low side jacket pocket,walking pace,NB,N,450.93,304.75,534,535
3,iphone7,20180413,6,low side jacket pocket,walking pace,NB,N,450.93,310.22,533,535
3,iphone7,20180413,7,low side jacket pocket,running pace,NB,N,91.52,93.42,85,84
3,iphone7,20180413,8,low side jacket pocket,running pace,NB,N,91.52,100.54,93,93
3,iphone7,20180413,9,low side jacket pocket,running pace,NB,N,247.12,253.34,228,228
3,iphone7,20180413,10,low side jacket pocket,running pace,NB,N,247.12,249.93,235,222
3,iphone7,20180413,11,low side jacket pocket,running pace,NB,N,450.93,475.44,422,429
3,iphone7,20180413,12,low side jacket pocket,running pace,NB,N,450.93,480.68,428,423
3,iphone7,20180413,13,trouser pocket,walking pace,NB,N,450.93,316.64,535,532
3,iphone7,20180413,14,trouser pocket,running pace,NB,N,91.52,103.22,82,78
3,iphone7,20180413,15,trouser pocket,running pace,NB,N,247.12,289.37,241,229
3,iphone7,20180413,16,trouser pocket,walking pace,NB,N,247.12,169.73,298,288
3,iphone6,20180413,1,low side jacket pocket,walking pace,NB,N,91.52,66.09,111,108
3,iphone6,20180413,2,low side jacket pocket,walking pace,NB,N,91.52,61.89,111,114
3,iphone6,20180413,3,low side jacket pocket,walking pace,NB,N,247.12,161.61,293,294
3,iphone6,20180413,4,low side jacket pocket,walking pace,NB,N,247.12,152.88,293,274
3,iphone6,20180413,5,low side jacket pocket,walking pace,NB,N,450.93,293.9,534,534
3,iphone6,20180413,6,low side jacket pocket,walking pace,NB,N,450.93,305.37,533,534
3,iphone6,20180413,7,low side jacket pocket,running pace,NB,N,91.52,84.02,85,86
3,iphone6,20180413,8,low side jacket pocket,running pace,NB,N,91.52,74.0,83,84
3,iphone6,20180413,9,low side jacket pocket,running pace,NB,N,247.12,230.85,228,228
3,iphone6,20180413,10,low side jacket pocket,running pace,NB,N,247.12,240.97,235,225
3,iphone6,20180413,11,low side jacket pocket,running pace,NB,N,450.93,449.34,422,421
3,iphone6,20180413,12,low side jacket pocket,running pace,NB,N,450.93,463.57,428,423
3,iphone6,20180413,14,trouser pocket,walking pace,NB,N,450.93,346.02,535,535
3,iphone6,20180413,15,trouser pocket,running pace,NB,N,91.52,98.52,82,81
3,iphone6,20180413,16,trouser pocket,running pace,NB,N,247.12,293.84,241,237
3,iphone6,20180413,17,trouser pocket,walking pace,NB,N,247.12,187.75,298,292
3,iphone8,20180413,1,low side jacket pocket,walking pace,NB,N,91.52,67.07,111,108
3,iphone8,20180413,2,low side jacket pocket,walking pace,NB,N,91.52,65.88,111,111
3,iphone8,20180413,3,low side jacket pocket,walking pace,NB,N,247.12,173.72,293,291
3,iphone8,20180413,4,low side jacket pocket,walking pace,NB,N,247.12,187.84,293,291
3,iphone8,20180413,5,low side jacket pocket,walking pace,NB,N,450.93,332.45,534,534
3,iphone8,20180413,6,low side jacket pocket,walking pace,NB,N,450.93,328.25,533,533
3,iphone8,20180413,7,low side jacket pocket,running pace,NB,N,91.52,86.11,85,83
3,iphone8,20180413,8,low side jacket pocket,running pace,NB,N,91.52,88.53,83,84
3,iphone8,20180413,9,low side jacket pocket,running pace,NB,N,247.12,244.91,228,232
3,iphone8,20180413,10,low side jacket pocket,running pace,NB,N,247.12,231.86,235,223
3,iphone8,20180413,11,low side jacket pocket,running pace,NB,N,450.93,444.23,422,424
3,iphone8,20180413,12,low side jacket pocket,running pace,NB,N,450.93,454.41,428,439
3,iphone8,20180413,14,trouser pocket,walking pace,NB,N,450.93,394.93,535,535
3,iphone8,20180413,15,trouser pocket,running pace,NB,N,91.52,101.3,82,81
3,iphone8,20180413,16,trouser pocket,running pace,NB,N,247.12,279.64,241,231
3,iphone8,20180413,17,trouser pocket,walking pace,NB,N,247.12,248.26,298,293
3,iphone7,20180409,1,backpack,walking pace,NB,N,91.52,89.3,123,130
3,iphone7,20180409,2,backpack,walking pace,NB,N,91.52,71.87,106,106
3,iphone7,20180409,3,backpack,running pace,NB,N,91.52,81.22,90,90
3,iphone7,20180409,4,backpack,running pace,NB,N,91.52,85.94,75,100
3,iphone6,20180409,1,backpack,walking pace,NB,N,91.52,81.41,123,122
3,iphone6,20180409,2,backpack,walking pace,NB,N,91.52,64.13,106,107
3,iphone6,20180409,3,backpack,running pace,NB,N,91.52,77.0,92,88
3,iphone6,20180409,4,backpack,running pace,NB,N,91.52,63.38,75,76
3,iphone6,20180409,5,backpack,walking pace,NB,N,91.52,64.94,118,118
3,iphone6,20180409,11,backpack,walking pace,NB,N,91.52,62.76,107,107
3,iphone6,20180409,6,backpack,walking pace,NB,N,247.12,188.89,304,303
3,iphone6,20180409,7,backpack,walking pace,NB,N,247.12,180.08,291,291
3,iphone6,20180409,8,backpack,running pace,NB,N,247.12,214.14,248,236
3,iphone6,20180409,9,backpack,running pace,NB,N,247.12,188.87,228,211
3,iphone6,20180409,13,backpack,walking pace,NB,N,91.52,73.91,114,115
3,iphone6,20180409,15,backpack,running pace,NB,N,91.52,82.71,90,90
3,iphone8,20180409,2,hand,walking pace,NB,Z,91.52,137.87,106,106
3,iphone8,20180409,3,hand,running pace,NB,S,91.52,65.67,92,72
3,iphone8,20180409,4,hand,running pace,NB,Z,91.52,176.28,75,84
3,iphone8,20180409,5,hand,walking pace,NB,S,91.52,95.52,118,123
3,iphone8,20180409,11,hand,walking pace,NB,Z,91.52,223.11,107,126
3,iphone8,20180409,6,hand,walking pace,NB,S,247.12,212.27,304,307
3,iphone8,20180409,7,hand,walking pace,NB,Z,247.12,362.06,291,299
3,iphone8,20180409,8,hand,running pace,NB,S,247.12,173.18,248,211
3,iphone8,20180409,9,hand,running pace,NB,Z,247.12,463.9,228,230
3,iphone8,20180409,13,hand,walking pace,NB,N,91.52,91.04,114,121
3,iphone8,20180409,14,hand,running pace,NB,N,91.52,146.43,90,100
5,iphone7,20180409,1,hand,walking pace,NB,N,91.52,84.2,109,108
5,iphone7,20180409,2,hand,running pace,NB,N,91.52,78.1,69,68
5,iphone7,20180409,3,hand,walking pace,NB,N,247.12,228.91,289,291
5,iphone7,20180409,4,hand,running pace,NB,N,247.12,221.45,201,203
5,iphone7,20180409,5,hand,walking pace,NB,S,91.52,94.49,110,111
5,iphone7,20180409,6,hand,walking pace,NB,Z,91.52,140.48,95,109
5,iphone7,20180409,7,hand,running pace,NB,S,91.52,68.39,72,70
5,iphone7,20180409,8,hand,running pace,NB,Z,91.52,98.39,57,55
5,iphone7,20180409,10,hand,walking pace,NB,S,247.12,249.16,294,294
5,iphone7,20180409,11,hand,walking pace,NB,Z,247.12,284.82,275,273
5,iphone7,20180409,12,hand,running pace,NB,S,247.12,203.06,206,204
5,iphone7,20180409,13,hand,running pace,NB,Z,247.12,252.7,167,163
5,iphone7,20180409,15,trouser pocket,walking pace,B,N,91.52,74.95,109,107
5,iphone7,20180409,16,trouser pocket,running pace,B,N,91.52,82.61,67,67
5,iphone7,20180409,17,trouser pocket,walking pace,B,N,247.12,202.76,290,290
5,iphone7,20180409,18,trouser pocket,running pace,B,N,247.12,235.21,192,191
5,iphone7,20180409,19,trouser pocket,running pace,B,N,450.93,452.58,343,345
5,iphone7,20180409,20,trouser pocket,walking pace,B,N,450.93,365.27,530,529
5,iphone6,20180409,1,hand,walking pace,NB,N,91.52,74.7,109,110
5,iphone6,20180409,2,hand,running pace,NB,N,91.52,67.18,69,69
5,iphone6,20180409,3,hand,walking pace,NB,N,247.12,219.55,289,287
5,iphone6,20180409,4,hand,running pace,NB,N,247.12,205.96,201,196
5,iphone6,20180409,5,hand,walking pace,NB,S,91.52,83.41,110,110
5,iphone6,20180409,6,hand,walking pace,NB,Z,91.52,143.98,95,118
5,iphone6,20180409,7,hand,running pace,NB,S,91.52,55.66,72,66
5,iphone6,20180409,8,hand,running pace,NB,Z,91.52,88.03,57,58
5,iphone6,20180409,10,hand,walking pace,NB,S,247.12,242.6,294,289
5,iphone6,20180409,11,hand,walking pace,NB,Z,247.12,275.68,275,264
5,iphone6,20180409,12,hand,running pace,NB,S,247.12,188.47,206,190
5,iphone6,20180409,13,hand,running pace,NB,Z,247.12,252.8,167,168
5,iphone6,20180409,15,trouser pocket,walking pace,B,N,91.52,70.88,109,108
5,iphone6,20180409,16,trouser pocket,running pace,B,N,91.52,62.5,67,66
5,iphone6,20180409,17,trouser pocket,walking pace,B,N,247.12,190.84,290,291
5,iphone6,20180409,18,trouser pocket,running pace,B,N,247.12,231.74,192,186
5,iphone6,20180409,19,trouser pocket,running pace,B,N,450.93,426.51,343,341
5,iphone6,20180409,20,trouser pocket,walking pace,B,N,450.93,360.2,530,528
4,iphone7,20180406,1,hand,walking pace,NB,N,91.52,87.88,114,112
4,iphone7,20180406,2,hand,walking pace,NB,N,91.52,88.39,110,110
4,iphone7,20180406,3,hand,walking pace,NB,N,247.12,244.25,306,304
4,iphone7,20180406,4,hand,walking pace,NB,N,247.12,252.72,318,315
4,iphone7,20180406,5,hand,walking pace,NB,N,450.93,439.28,559,557
4,iphone7,20180406,6,hand,walking pace,NB,N,450.93,434.11,555,550
4,iphone7,20180406,7,hand,running pace,NB,N,91.52,85.47,76,78
4,iphone7,20180406,8,hand,running pace,NB,N,91.52,86.01,70,75
4,iphone7,20180406,9,hand,running pace,NB,N,247.12,257.53,208,208
4,iphone7,20180406,10,hand,running pace,NB,N,247.12,262.83,218,218
4,iphone7,20180406,11,hand,running pace,NB,N,450.93,458.42,397,400
4,iphone7,20180406,12,hand,running pace,NB,N,450.93,468.14,402,407
4,iphone7,20180406,14,backpack,walking pace,NB,N,247.12,219.24,314,316
4,iphone7,20180406,15,backpack,running pace,NB,N,247.12,194.22,225,213
4,iphone7,20180406,18,hand,walking pace,NB,S,91.52,85.61,113,112
4,iphone7,20180406,19,hand,walking pace,NB,Z,91.52,109.77,98,107
4,iphone7,20180406,20,hand,running pace,NB,S,91.52,61.64,79,73
4,iphone7,20180406,21,hand,running pace,NB,Z,91.52,130.99,61,61
4,iphone7,20180406,23,hand,walking pace,NB,S,247.12,245.13,308,305
4,iphone7,20180406,24,hand,walking pace,NB,Z,247.12,290.9,273,272
4,iphone7,20180406,25,hand,running pace,NB,S,247.12,210.96,234,246
4,iphone7,20180406,26,hand,running pace,NB,Z,247.12,406.29,186,201
4,iphone6,20180406,1,hand,walking pace,NB,N,91.52,84.72,114,112
4,iphone6,20180406,2,hand,walking pace,NB,N,91.52,78.79,110,109
4,iphone6,20180406,3,hand,walking pace,NB,N,247.12,237.15,306,305
4,iphone6,20180406,4,hand,walking pace,NB,N,247.12,246.64,318,315
4,iphone6,20180406,5,hand,walking pace,NB,N,450.93,430.43,559,557
4,iphone6,20180406,6,hand,walking pace,NB,N,450.93,429.67,555,548
4,iphone6,20180406,7,hand,running pace,NB,N,91.52,80.95,76,77
4,iphone6,20180406,8,hand,running pace,NB,N,91.52,82.15,70,70
4,iphone6,20180406,9,hand,running pace,NB,N,247.12,256.16,208,213
4,iphone6,20180406,10,hand,running pace,NB,N,247.12,254.77,218,219
4,iphone6,20180406,11,hand,running pace,NB,N,450.93,445.22,397,388
4,iphone6,20180406,12,hand,running pace,NB,N,450.93,462.7,402,406
4,iphone6,20180406,14,backpack,walking pace,NB,N,247.12,213.37,314,315
4,iphone6,20180406,15,backpack,running pace,NB,N,247.12,192.45,225,220
4,iphone6,20180406,18,hand,walking pace,NB,S,91.52,87.14,113,113
4,iphone6,20180406,19,hand,walking pace,NB,Z,91.52,94.11,98,100
4,iphone6,20180406,20,hand,running pace,NB,S,91.52,61.16,79,70
4,iphone6,20180406,21,hand,running pace,NB,Z,91.52,94.36,61,60
4,iphone6,20180406,23,hand,walking pace,NB,S,247.12,234.22,308,306
4,iphone6,20180406,24,hand,walking pace,NB,Z,247.12,315.93,273,274
4,iphone6,20180406,25,hand,running pace,NB,S,247.12,182.86,234,209
4,iphone6,20180406,26,hand,running pace,NB,Z,247.12,414.4,186,197
3,iphone6,20180406,1,hand,walking pace,NB,S,91.52,81.25,114,112
3,iphone6,20180406,2,hand,walking pace,NB,Z,91.52,118.63,104,108
3,iphone6,20180406,3,hand,running pace,NB,S,91.52,66.98,82,83
3,iphone6,20180406,4,hand,running pace,NB,Z,91.52,116.0,65,70
3,iphone6,20180406,6,hand,walking pace,NB,S,247.12,231.92,295,290
3,iphone6,20180406,7,hand,walking pace,NB,Z,247.12,308.44,277,274
3,iphone6,20180406,8,hand,running pace,NB,S,247.12,188.84,226,210
3,iphone6,20180406,9,hand,running pace,NB,Z,247.12,396.4,206,206
3,iphone7,20180406,1,hand,walking pace,NB,S,91.52,87.98,114,115
3,iphone7,20180406,2,hand,walking pace,NB,Z,91.52,129.73,104,112
3,iphone7,20180406,3,hand,running pace,NB,S,91.52,64.32,82,76
3,iphone7,20180406,4,hand,running pace,NB,Z,91.52,158.95,65,73
3,iphone7,20180406,6,hand,walking pace,NB,S,247.12,238.44,295,297
3,iphone7,20180406,7,hand,walking pace,NB,Z,247.12,304.81,277,282
3,iphone7,20180406,8,hand,running pace,NB,S,247.12,189.29,226,202
3,iphone7,20180406,9,hand,running pace,NB,Z,247.12,410.18,206,213
1,iphone8,20180404,1,trouser pocket,walking pace,NB,N,91.52,75.12,121,124
1,iphone8,20180404,2,trouser pocket,walking pace,NB,N,91.52,72.0,120,123
1,iphone8,20180404,3,trouser pocket,walking pace,NB,N,247.12,189.68,324,323
1,iphone8,20180404,4,trouser pocket,walking pace,NB,N,247.12,189.42,330,332
1,iphone8,20180404,5,trouser pocket,walking pace,NB,N,450.93,345.69,595,595
1,iphone8,20180404,6,trouser pocket,walking pace,NB,N,450.93,339.7,583,584
1,iphone8,20180404,7,trouser pocket,running pace,NB,N,91.52,97.37,97,89
1,iphone8,20180404,8,trouser pocket,running pace,NB,N,91.52,134.98,116,116
1,iphone8,20180404,9,trouser pocket,running pace,NB,N,247.12,295.2,256,253
1,iphone8,20180404,10,trouser pocket,running pace,NB,N,247.12,294.35,271,255
1,iphone8,20180404,11,trouser pocket,running pace,NB,N,450.93,561.67,480,482
1,iphone8,20180404,12,trouser pocket,running pace,NB,N,450.93,540.85,468,460
1,iphone7,20180404,1,jacket pocket,walking pace,NB,N,91.52,75.49,121,124
1,iphone7,20180404,2,jacket pocket,walking pace,NB,N,91.52,73.98,120,121
1,iphone7,20180404,3,jacket pocket,walking pace,NB,N,247.12,198.49,324,321
1,iphone7,20180404,4,jacket pocket,walking pace,NB,N,247.12,197.41,330,330
1,iphone7,20180404,5,jacket pocket,walking pace,NB,N,450.93,356.8,595,595
1,iphone7,20180404,6,jacket pocket,walking pace,NB,N,450.93,356.12,583,583
1,iphone7,20180404,9,jacket pocket,running pace,NB,N,247.12,230.84,256,253
1,iphone7,20180404,10,jacket pocket,running pace,NB,N,247.12,253.98,271,269
1,iphone7,20180404,11,jacket pocket,running pace,NB,N,450.93,453.76,480,478
1,iphone7,20180404,12,jacket pocket,running pace,NB,N,450.93,457.45,468,473
1,iphone6,20180404,1,jacket pocket,walking pace,NB,N,91.52,82.38,121,120
1,iphone6,20180404,2,jacket pocket,walking pace,NB,N,91.52,75.69,120,120
1,iphone6,20180404,3,jacket pocket,walking pace,NB,N,247.12,222.39,324,324
1,iphone6,20180404,4,jacket pocket,walking pace,NB,N,247.12,225.89,330,325
1,iphone6,20180404,5,jacket pocket,walking pace,NB,N,450.93,382.84,595,597
1,iphone6,20180404,6,jacket pocket,walking pace,NB,N,450.93,390.38,583,583
1,iphone6,20180404,9,jacket pocket,running pace,NB,N,247.12,230.1,256,258
1,iphone6,20180404,10,jacket pocket,running pace,NB,N,247.12,231.02,271,260
1,iphone6,20180404,11,jacket pocket,running pace,NB,N,450.93,422.52,480,479
1,iphone6,20180404,12,jacket pocket,running pace,NB,N,450.93,435.43,468,467
5,iphone7,20180329,1,hand,walking pace,NB,N,91.52,89.68,112,113
5,iphone7,20180329,2,hand,walking pace,NB,N,91.52,88.28,109,110
5,iphone7,20180329,3,hand,walking pace,NB,N,247.12,235.31,296,294
5,iphone7,20180329,4,hand,walking pace,NB,N,247.12,238.38,301,303
5,iphone7,20180329,5,hand,walking pace,NB,N,450.93,434.85,541,541
5,iphone7,20180329,6,hand,walking pace,NB,N,450.93,436.35,547,546
5,iphone7,20180329,7,hand,running pace,NB,N,450.93,403.22,368,368
5,iphone7,20180329,8,hand,running pace,NB,N,450.93,405.1,358,360
5,iphone7,20180329,9,hand,running pace,NB,N,247.12,211.46,187,187
5,iphone7,20180329,10,hand,running pace,NB,N,247.12,215.06,196,194
5,iphone7,20180329,11,hand,running pace,NB,N,91.52,79.3,68,72
5,iphone7,20180329,12,hand,running pace,NB,N,91.52,75.59,66,71
5,iphone7,20180329,14,backpack,running pace,NB,N,247.12,218.6,193,192
5,iphone7,20180329,15,backpack,walking pace,NB,N,247.12,225.77,298,297
5,iphone6,20180329,1,hand,walking pace,NB,N,91.52,83.8,112,111
5,iphone6,20180329,2,hand,walking pace,NB,N,91.52,79.38,109,110
5,iphone6,20180329,3,hand,walking pace,NB,N,247.12,219.84,296,295
5,iphone6,20180329,4,hand,walking pace,NB,N,247.12,228.03,301,299
5,iphone6,20180329,5,hand,walking pace,NB,N,450.93,418.96,541,539
5,iphone6,20180329,6,hand,walking pace,NB,N,450.93,425.06,547,547
5,iphone6,20180329,7,hand,running pace,NB,N,450.93,383.96,368,354
5,iphone6,20180329,8,hand,running pace,NB,N,450.93,395.96,358,352
5,iphone6,20180329,9,hand,running pace,NB,N,247.12,203.14,187,180
5,iphone6,20180329,10,hand,running pace,NB,N,247.12,203.73,196,182
5,iphone6,20180329,11,hand,running pace,NB,N,91.52,76.93,68,73
5,iphone6,20180329,12,hand,running pace,NB,N,91.52,70.75,66,65
5,iphone6,20180329,14,backpack,running pace,NB,N,247.12,208.23,193,180
5,iphone6,20180329,15,backpack,walking pace,NB,N,247.12,226.38,298,289
3,iphone7,20180329,1,hand,walking pace,NB,N,91.52,90.59,113,119
3,iphone7,20180329,2,hand,walking pace,NB,N,91.52,87.17,113,112
